============================================================
Biblioteca : basepropr_opencv
Inicio     : 2026-06-28 16:18:41
============================================================
[2026-06-28 16:18:41] INFO: Dataset=BasePropr | Pares=4092
[2026-06-28 16:18:43] PAIR: img1=alessandra_baixa_45_1m.jpeg, img2=alessandra_baixa_45_30cm.jpeg, score=0.1670, label=1, decision=MATCH
[2026-06-28 16:46:21] PAIR: img1=junior_extra_06.jpeg, img2=willa_extra_09.jpg, score=0.1348, label=0, decision=MATCH
[2026-06-28 16:46:21] PAIR: img1=abraao_boa_frontal.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.15 (1).jpeg, score=0.1666, label=0, decision=MATCH
[2026-06-28 16:46:21] PAIR: img1=alessandra_baixa_45_1m.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.17.jpeg, score=0.2151, label=0, decision=MATCH
[2026-06-28 16:46:22] PAIR: img1=20260602_211917.jpg, img2=bia_extra_06.jpeg, score=0.2406, label=0, decision=MATCH
[2026-06-28 16:46:23] PAIR: img1=abraao_extra_04.jpg, img2=junior_baixa_frontal_30cm.jpeg, score=0.1887, label=0, decision=MATCH
[2026-06-28 16:46:24] PAIR: img1=francisca_extra_04.jpg, img2=20260602_212035.jpg, score=0.1483, label=0, decision=MATCH
[2026-06-28 16:46:25] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.16 (2).jpeg, img2=junior_extra_02.jpeg, score=0.1589, label=0, decision=MATCH
[2026-06-28 16:46:25] PAIR: img1=20260602_211826.jpg, img2=angela_extra_08.jpg, score=0.1835, label=0, decision=MATCH
[2026-06-28 16:46:26] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (3).jpeg, img2=angela_extra_13.jpg, score=0.1187, label=0, decision=MATCH
[2026-06-28 16:46:26] PAIR: img1=francisca_extra_13.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (5).jpeg, score=0.2746, label=0, decision=MATCH
[2026-06-28 16:46:27] PAIR: img1=alessandra_extra_02.jpeg, img2=francisca_extra_01.jpg, score=0.1144, label=0, decision=MATCH
[2026-06-28 16:46:28] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.16.jpeg, img2=junior_extra_07.jpeg, score=0.1263, label=0, decision=MATCH
[2026-06-28 16:46:29] PAIR: img1=julia_boa_45_esq(1).jpg, img2=bia_extra_08.jpeg, score=0.1732, label=0, decision=MATCH
[2026-06-28 16:46:30] PAIR: img1=angela_extra_04.jpg, img2=abraao_extra_10.jpg, score=0.1489, label=0, decision=MATCH
[2026-06-28 16:46:31] PAIR: img1=20260602_212507.jpg, img2=junior_boa_frontal_30cm.jpeg, score=0.1422, label=0, decision=MATCH
[2026-06-28 16:46:32] PAIR: img1=francisca_extra_01.jpg, img2=bia_boa_45_1m..jpeg, score=0.2181, label=0, decision=MATCH
[2026-06-28 16:46:33] PAIR: img1=alessandra_boa_frontal_30cm..jpeg, img2=willa_extra_08.jpg, score=0.1267, label=0, decision=MATCH
[2026-06-28 16:46:34] PAIR: img1=willa_extra_07.jpg, img2=abraao_extra_07.jpg, score=0.1568, label=0, decision=MATCH
[2026-06-28 16:46:35] PAIR: img1=willa_extra_05.jpg, img2=bia_extra_08.jpeg, score=0.1483, label=0, decision=MATCH
[2026-06-28 16:46:35] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.14 (2).jpeg, img2=bia_baixa_45_1m.jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 16:46:35] PAIR: img1=abraao_extra_01.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.14 (3).jpeg, score=0.2079, label=0, decision=MATCH
[2026-06-28 16:46:36] PAIR: img1=20260602_211809.jpg, img2=julia_boa_45_esq.jpg, score=0.1913, label=0, decision=MATCH
[2026-06-28 16:46:37] PAIR: img1=bia_extra_07.jpeg, img2=abraao_boa_45_.jpg, score=0.1952, label=0, decision=MATCH
[2026-06-28 16:46:37] PAIR: img1=julia_boa_45_esq.jpg, img2=20260602_212030.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 16:46:39] PAIR: img1=junior_moderada_frontal_30cm.jpeg, img2=julia_boa_45_esq(1).jpg, score=0.2076, label=0, decision=MATCH
[2026-06-28 16:46:39] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.16.jpeg, img2=20260602_211823.jpg, score=0.1793, label=0, decision=MATCH
[2026-06-28 16:46:40] PAIR: img1=20260602_212654.jpg, img2=willa_baixa_frontal_30cm.jpg, score=0.1961, label=0, decision=MATCH
[2026-06-28 16:46:40] PAIR: img1=francisca_extra_10.jpg, img2=20260602_212032.jpg, score=0.1582, label=0, decision=MATCH
[2026-06-28 16:46:41] PAIR: img1=bia_extra_07.jpeg, img2=francisca_baixa_45_esq.jpg, score=0.1385, label=0, decision=MATCH
[2026-06-28 16:46:42] PAIR: img1=francisca_extra_03.jpg, img2=bia_extra_03.jpeg, score=0.1752, label=0, decision=MATCH
[2026-06-28 16:46:43] PAIR: img1=junior_baixa_frontal_1m.jpeg, img2=20260602_211820.jpg, score=0.1835, label=0, decision=MATCH
[2026-06-28 16:46:44] PAIR: img1=angela_extra_07.jpg, img2=bia_boa_45_1m..jpeg, score=0.2537, label=0, decision=MATCH
[2026-06-28 16:46:45] PAIR: img1=bia_extra_06.jpeg, img2=abraao_extra_07.jpg, score=0.1354, label=0, decision=MATCH
[2026-06-28 16:46:46] PAIR: img1=junior_extra_07.jpeg, img2=20260602_211923.jpg, score=0.2311, label=0, decision=MATCH
[2026-06-28 16:46:47] PAIR: img1=alessandra_extra_06.jpeg, img2=bia_extra_05.jpeg, score=0.1406, label=0, decision=MATCH
[2026-06-28 16:46:48] PAIR: img1=willa_moderada_frontal_30cm.jpg, img2=alessandra_extra_05.jpeg, score=0.1028, label=0, decision=MATCH
[2026-06-28 16:46:49] PAIR: img1=20260602_212712.jpg, img2=alessandra_extra_02.jpeg, score=0.2072, label=0, decision=MATCH
[2026-06-28 16:46:49] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (1).jpeg, img2=willa_moderada_45_30cm.jpg, score=0.3144, label=0, decision=MATCH
[2026-06-28 16:46:53] PAIR: img1=willa_extra_08.jpg, img2=bia_boa_frontal_30cm..jpeg, score=0.1432, label=0, decision=MATCH
[2026-06-28 16:46:53] PAIR: img1=francisca_extra_10.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.13 (1).jpeg, score=0.1590, label=0, decision=MATCH
[2026-06-28 16:46:54] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18.jpeg, img2=junior_extra_05.jpeg, score=0.1340, label=0, decision=MATCH
[2026-06-28 16:46:55] PAIR: img1=angela_boa_45_esq.jpg, img2=julia_boa_45_esq.jpg, score=0.2299, label=0, decision=MATCH
[2026-06-28 16:46:55] PAIR: img1=alessandra_moderada_frontal_1m.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (2).jpeg, score=0.1587, label=0, decision=MATCH
[2026-06-28 16:46:56] PAIR: img1=alessandra_extra_06.jpeg, img2=abraao_boa_45_.jpg, score=0.1799, label=0, decision=MATCH
[2026-06-28 16:46:57] PAIR: img1=20260602_212621.jpg, img2=angela_extra_03.jpg, score=0.2236, label=0, decision=MATCH
[2026-06-28 16:46:58] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.14 (4).jpeg, img2=junior_extra_07.jpeg, score=0.1521, label=0, decision=MATCH
[2026-06-28 16:46:59] PAIR: img1=junior_extra_05.jpeg, img2=willa_boa_45_30cm.jpg, score=0.1796, label=0, decision=MATCH
[2026-06-28 16:47:00] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.19 (5).jpeg, img2=francisca_baixa_45_esq.jpg, score=0.2730, label=0, decision=MATCH
[2026-06-28 16:47:01] PAIR: img1=julia_boa_45_esq.jpg, img2=alessandra_baixa_45_30cm.jpeg, score=0.2055, label=0, decision=MATCH
[2026-06-28 16:47:01] PAIR: img1=alessandra_boa_frontal_1m..jpeg, img2=bia_baixa_45_1m.jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 16:47:02] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=angela_boa_45_esq.jpg, score=0.2039, label=0, decision=MATCH
[2026-06-28 16:47:03] PAIR: img1=julia_boa_frontal.jpg, img2=abraao_boa_frontal.jpg, score=0.1348, label=0, decision=MATCH
[2026-06-28 16:47:03] PAIR: img1=20260602_212712.jpg, img2=francisca_boa_frontal.jpg, score=0.1690, label=0, decision=MATCH
[2026-06-28 16:47:04] PAIR: img1=20260602_212521.jpg, img2=abraao_extra_03.jpg, score=0.1638, label=0, decision=MATCH
[2026-06-28 16:47:05] PAIR: img1=abraao_extra_03.jpg, img2=alessandra_moderada_frontal_1m.jpeg, score=0.1753, label=0, decision=MATCH
[2026-06-28 16:47:05] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.19 (1).jpeg, img2=willa_baixa_45_30cm.jpg, score=0.1489, label=0, decision=MATCH
[2026-06-28 16:47:05] PAIR: img1=abraao_baixo_45_esq.jpg, img2=bia_extra_02.jpeg, score=0.1969, label=0, decision=MATCH
[2026-06-28 16:47:06] PAIR: img1=willa_moderada_frontal_30cm.jpg, img2=abraao_baixa_45_esq.jpg, score=0.1783, label=0, decision=MATCH
[2026-06-28 16:47:07] PAIR: img1=junior_extra_06.jpeg, img2=20260602_212035.jpg, score=0.1564, label=0, decision=MATCH
[2026-06-28 16:47:08] PAIR: img1=junior_moderada_45_1m.jpeg, img2=abraao_extra_04.jpg, score=0.1929, label=0, decision=MATCH
[2026-06-28 16:47:09] PAIR: img1=alessandra_extra_08.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.14 (1).jpeg, score=0.1053, label=0, decision=MATCH
[2026-06-28 16:47:10] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (4).jpeg, img2=junior_extra_07.jpeg, score=0.1436, label=0, decision=MATCH
[2026-06-28 16:47:10] PAIR: img1=angela_boa_frontal.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (2).jpeg, score=0.1523, label=0, decision=MATCH
[2026-06-28 16:47:11] PAIR: img1=20260602_212030.jpg, img2=francisca_extra_13.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 16:47:12] PAIR: img1=20260602_212726.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.1802, label=0, decision=MATCH
[2026-06-28 16:47:13] PAIR: img1=francisca_extra_02.jpg, img2=junior_baixa_frontal_1m.jpeg, score=0.1020, label=0, decision=MATCH
[2026-06-28 16:47:13] PAIR: img1=francisca_extra_02.jpg, img2=20260602_212732.jpg, score=0.1995, label=0, decision=MATCH
[2026-06-28 16:47:13] PAIR: img1=willa_extra_03.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.13 (1).jpeg, score=0.1554, label=0, decision=MATCH
[2026-06-28 16:47:15] PAIR: img1=20260602_212631.jpg, img2=junior_extra_08.jpeg, score=0.1503, label=0, decision=MATCH
[2026-06-28 16:47:17] PAIR: img1=bia_extra_01.jpeg, img2=junior_extra_03.jpeg, score=0.1391, label=0, decision=MATCH
[2026-06-28 16:47:18] PAIR: img1=francisca_extra_13.jpg, img2=20260602_212418.jpg, score=0.1569, label=0, decision=MATCH
[2026-06-28 16:47:18] PAIR: img1=20260602_211812.jpg, img2=bia_boa_frontal_30cm..jpeg, score=0.1530, label=0, decision=MATCH
[2026-06-28 16:47:19] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (1).jpeg, img2=20260602_212635.jpg, score=0.2792, label=0, decision=MATCH
[2026-06-28 16:47:19] PAIR: img1=20260602_212732.jpg, img2=20260602_212418.jpg, score=0.2127, label=0, decision=MATCH
[2026-06-28 16:47:20] PAIR: img1=abraao_extra_01.jpg, img2=francisca_extra_07.jpg, score=0.2217, label=0, decision=MATCH
[2026-06-28 16:47:21] PAIR: img1=bia_moderada_frontal_1m.jpeg, img2=francisca_extra_06.jpg, score=0.1339, label=0, decision=MATCH
[2026-06-28 16:47:21] PAIR: img1=julia_boa_45_esq(1).jpg, img2=20260602_211917.jpg, score=0.2250, label=0, decision=MATCH
[2026-06-28 16:47:21] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.15.jpeg, img2=20260602_211917.jpg, score=0.2559, label=0, decision=MATCH
[2026-06-28 16:47:22] PAIR: img1=20260602_212704.jpg, img2=francisca_extra_03.jpg, score=0.1631, label=0, decision=MATCH
[2026-06-28 16:47:23] PAIR: img1=bia_boa_frontal_1m..jpeg, img2=abraao_extra_04.jpg, score=0.2106, label=0, decision=MATCH
[2026-06-28 16:47:23] PAIR: img1=abraao_boa_45_dir.jpg, img2=20260602_211826.jpg, score=0.1796, label=0, decision=MATCH
[2026-06-28 16:47:24] PAIR: img1=bia_extra_01.jpeg, img2=julia_boa_frontal.jpg, score=0.1527, label=0, decision=MATCH
[2026-06-28 16:47:28] PAIR: img1=20260602_211814.jpg, img2=francisca_extra_01.jpg, score=0.3159, label=0, decision=MATCH
[2026-06-28 16:47:29] PAIR: img1=francisca_extra_06.jpg, img2=bia_boa_45_30cm.jpeg, score=0.2104, label=0, decision=MATCH
[2026-06-28 16:47:29] PAIR: img1=francisca_extra_13.jpg, img2=alessandra_boa_45_1m..jpeg, score=0.1791, label=0, decision=MATCH
[2026-06-28 16:47:30] PAIR: img1=francisca_baixa_45_dir.jpg, img2=alessandra_moderada_45_30cm.jpeg, score=0.1734, label=0, decision=MATCH
[2026-06-28 16:47:31] PAIR: img1=francisca_extra_10.jpg, img2=angela_boa_45_dir.jpg, score=0.2149, label=0, decision=MATCH
[2026-06-28 16:47:32] PAIR: img1=alessandra_extra_08.jpeg, img2=francisca_extra_10.jpg, score=0.1108, label=0, decision=MATCH
[2026-06-28 16:47:33] PAIR: img1=20260602_212631.jpg, img2=junior_baixa_45_30cm.jpeg, score=0.2164, label=0, decision=MATCH
[2026-06-28 16:47:34] PAIR: img1=francisca_baixa_frontal.jpg, img2=20260602_212625.jpg, score=0.1970, label=0, decision=MATCH
[2026-06-28 16:47:34] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.13.jpeg, img2=julia_boa_frontal.jpg, score=0.2102, label=0, decision=MATCH
[2026-06-28 16:47:35] PAIR: img1=alessandra_boa_45_1m..jpeg, img2=angela_extra_13.jpg, score=0.2570, label=0, decision=MATCH
[2026-06-28 16:47:36] PAIR: img1=francisca_extra_02.jpg, img2=abraao_baixo_45_esq.jpg, score=0.1703, label=0, decision=MATCH
[2026-06-28 16:47:36] PAIR: img1=20260602_212030.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (3).jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 16:47:37] PAIR: img1=willa_extra_09.jpg, img2=bia_extra_05.jpeg, score=0.1771, label=0, decision=MATCH
[2026-06-28 16:47:37] PAIR: img1=20260602_212704.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.1782, label=0, decision=MATCH
[2026-06-28 16:47:38] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (2).jpeg, img2=francisca_extra_15.jpg, score=0.1987, label=0, decision=MATCH
[2026-06-28 16:47:38] PAIR: img1=alessandra_boa_frontal_1m..jpeg, img2=abraao_boa_frontal.jpg, score=0.1301, label=0, decision=MATCH
[2026-06-28 16:47:39] PAIR: img1=francisca_boa_frontal.jpg, img2=abraao_extra_01.jpg, score=0.2110, label=0, decision=MATCH
[2026-06-28 16:47:40] PAIR: img1=angela_baixa_frontal.jpg, img2=20260602_211823.jpg, score=0.1668, label=0, decision=MATCH
[2026-06-28 16:47:40] PAIR: img1=alessandra_extra_07.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (1).jpeg, score=0.0974, label=0, decision=MATCH
[2026-06-28 16:47:41] PAIR: img1=willa_extra_02.jpg, img2=20260602_212621.jpg, score=0.1772, label=0, decision=MATCH
[2026-06-28 16:47:42] PAIR: img1=bia_extra_02.jpeg, img2=francisca_extra_09.jpg, score=0.1200, label=0, decision=MATCH
[2026-06-28 16:47:42] PAIR: img1=abraao_extra_02.jpg, img2=bia_moderada_frontal_1m.jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 16:47:43] PAIR: img1=bia_baixa_frontal_30cm.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (1).jpeg, score=0.2559, label=0, decision=MATCH
[2026-06-28 16:47:44] PAIR: img1=bia_extra_01.jpeg, img2=angela_boa_45_esq.jpg, score=0.1825, label=0, decision=MATCH
[2026-06-28 16:47:45] PAIR: img1=abraao_boa_45_dir.jpg, img2=alessandra_extra_02.jpeg, score=0.1822, label=0, decision=MATCH
[2026-06-28 16:47:45] PAIR: img1=willa_extra_07.jpg, img2=francisca_baixa_frontal.jpg, score=0.1210, label=0, decision=MATCH
[2026-06-28 16:47:46] PAIR: img1=20260602_212724.jpg, img2=francisca_extra_03.jpg, score=0.1998, label=0, decision=MATCH
[2026-06-28 16:47:46] PAIR: img1=20260602_212016.jpg, img2=willa_extra_07.jpg, score=0.1581, label=0, decision=MATCH
[2026-06-28 16:47:47] PAIR: img1=abraao_extra_07.jpg, img2=alessandra_extra_03.jpeg, score=0.1115, label=0, decision=MATCH
[2026-06-28 16:47:48] PAIR: img1=20260602_212418.jpg, img2=francisca_baixa_45_esq.jpg, score=0.1124, label=0, decision=MATCH
[2026-06-28 16:47:49] PAIR: img1=bia_extra_01.jpeg, img2=alessandra_moderada_frontal_1m.jpeg, score=0.1265, label=0, decision=MATCH
[2026-06-28 16:47:50] PAIR: img1=alessandra_extra_08.jpeg, img2=angela_extra_11.jpg, score=0.1400, label=0, decision=MATCH
[2026-06-28 16:47:50] PAIR: img1=20260602_212631.jpg, img2=francisca_extra_14.jpg, score=0.1726, label=0, decision=MATCH
[2026-06-28 16:47:51] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.13.jpeg, img2=20260602_212740.jpg, score=0.2228, label=0, decision=MATCH
[2026-06-28 16:47:52] PAIR: img1=junior_extra_03.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.15.jpeg, score=0.2666, label=0, decision=MATCH
[2026-06-28 16:47:53] PAIR: img1=abraao_extra_04.jpg, img2=angela_extra_08.jpg, score=0.2750, label=0, decision=MATCH
[2026-06-28 16:47:53] PAIR: img1=20260602_212724.jpg, img2=francisca_extra_13.jpg, score=0.1869, label=0, decision=MATCH
[2026-06-28 16:47:54] PAIR: img1=alessandra_baixa_frontal_1m.jpeg, img2=20260602_212709.jpg, score=0.1875, label=0, decision=MATCH
[2026-06-28 16:47:56] PAIR: img1=francisca_baixa_frontal.jpg, img2=junior_extra_05.jpeg, score=0.1088, label=0, decision=MATCH
[2026-06-28 16:47:56] PAIR: img1=20260602_212035.jpg, img2=alessandra_moderada_45_30cm.jpeg, score=0.1588, label=0, decision=MATCH
[2026-06-28 16:47:57] PAIR: img1=20260602_212621.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.14 (4).jpeg, score=0.1922, label=0, decision=MATCH
[2026-06-28 16:47:58] PAIR: img1=20260602_212030.jpg, img2=junior_extra_08.jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 16:47:59] PAIR: img1=20260602_212633.jpg, img2=alessandra_extra_01.jpeg, score=0.1709, label=0, decision=MATCH
[2026-06-28 16:48:00] PAIR: img1=20260602_211845.jpg, img2=angela_extra_09.jpg, score=0.2690, label=0, decision=MATCH
[2026-06-28 16:48:03] PAIR: img1=20260602_212618.jpg, img2=abraao_extra_01.jpg, score=0.2510, label=0, decision=MATCH
[2026-06-28 16:48:04] PAIR: img1=angela_extra_12.jpg, img2=Francisca_boa_45_dir.jpg, score=0.2281, label=0, decision=MATCH
[2026-06-28 16:48:04] PAIR: img1=20260602_211812.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.14.jpeg, score=0.1593, label=0, decision=MATCH
[2026-06-28 16:48:05] PAIR: img1=abraao_baixo_45_esq.jpg, img2=20260602_212629.jpg, score=0.1960, label=0, decision=MATCH
[2026-06-28 16:48:05] PAIR: img1=julia_boa_45_esq(1).jpg, img2=francisca_extra_03.jpg, score=0.1815, label=0, decision=MATCH
[2026-06-28 16:48:06] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.17 (1).jpeg, img2=20260602_212635.jpg, score=0.1982, label=0, decision=MATCH
[2026-06-28 16:48:06] PAIR: img1=20260602_212629.jpg, img2=20260602_211920.jpg, score=0.2203, label=0, decision=MATCH
[2026-06-28 16:48:07] PAIR: img1=bia_boa_45_1m..jpeg, img2=20260602_211812.jpg, score=0.1735, label=0, decision=MATCH
[2026-06-28 16:48:07] PAIR: img1=francisca_extra_05.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (4).jpeg, score=0.2260, label=0, decision=MATCH
[2026-06-28 16:48:08] PAIR: img1=20260602_211805.jpg, img2=francisca_extra_04.jpg, score=0.2391, label=0, decision=MATCH
[2026-06-28 16:48:09] PAIR: img1=francisca_boa_45_esq.jpg, img2=20260602_212732.jpg, score=0.2081, label=0, decision=MATCH
[2026-06-28 16:48:09] PAIR: img1=20260602_211917.jpg, img2=20260602_212709.jpg, score=0.2016, label=0, decision=MATCH
[2026-06-28 16:48:10] PAIR: img1=20260602_211920.jpg, img2=willa_extra_07.jpg, score=0.1627, label=0, decision=MATCH
[2026-06-28 16:48:11] PAIR: img1=junior_boa_frontal_30cm.jpeg, img2=bia_moderada_frontal_1m.jpeg, score=0.1098, label=0, decision=MATCH
[2026-06-28 16:48:12] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.19 (6).jpeg, img2=bia_extra_06.jpeg, score=0.2776, label=0, decision=MATCH
[2026-06-28 16:48:14] PAIR: img1=alessandra_extra_08.jpeg, img2=junior_extra_05.jpeg, score=0.1147, label=0, decision=MATCH
[2026-06-28 16:48:14] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.17 (1).jpeg, img2=angela_baixa_45_esq.jpg, score=0.2001, label=0, decision=MATCH
[2026-06-28 16:48:14] PAIR: img1=angela_extra_13.jpg, img2=20260602_211913.jpg, score=0.2657, label=0, decision=MATCH
[2026-06-28 16:48:15] PAIR: img1=abraao_baixo_45_esq.jpg, img2=julia_boa_45_esq(1).jpg, score=0.1620, label=0, decision=MATCH
[2026-06-28 16:48:16] PAIR: img1=20260602_212629.jpg, img2=alessandra_extra_06.jpeg, score=0.1534, label=0, decision=MATCH
[2026-06-28 16:48:17] PAIR: img1=angela_extra_10.jpg, img2=abraao_extra_02.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 16:48:17] PAIR: img1=junior_baixa_frontal_1m.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (6).jpeg, score=0.2713, label=0, decision=MATCH
[2026-06-28 16:48:19] PAIR: img1=junior_extra_05.jpeg, img2=20260602_211913.jpg, score=0.2099, label=0, decision=MATCH
[2026-06-28 16:48:19] PAIR: img1=20260602_212621.jpg, img2=20260602_212030.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 16:48:20] PAIR: img1=abraao_extra_03.jpg, img2=bia_boa_frontal_30cm..jpeg, score=0.1584, label=0, decision=MATCH
[2026-06-28 16:48:20] PAIR: img1=abraao_baixo_45_esq.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (3).jpeg, score=0.2398, label=0, decision=MATCH
[2026-06-28 16:48:21] PAIR: img1=abraao_boa_45_dir.jpg, img2=20260602_212704.jpg, score=0.2220, label=0, decision=MATCH
[2026-06-28 16:48:22] PAIR: img1=alessandra_extra_03.jpeg, img2=20260602_212431.jpg, score=0.1248, label=0, decision=MATCH
[2026-06-28 16:48:23] PAIR: img1=francisca_extra_06.jpg, img2=junior_extra_06.jpeg, score=0.1153, label=0, decision=MATCH
[2026-06-28 16:48:24] PAIR: img1=angela_extra_11.jpg, img2=bia_extra_06.jpeg, score=0.1692, label=0, decision=MATCH
[2026-06-28 16:48:25] PAIR: img1=20260602_212521.jpg, img2=angela_boa_frontal.jpg, score=0.1540, label=0, decision=MATCH
[2026-06-28 16:48:25] PAIR: img1=abraao_extra_01.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.17 (1).jpeg, score=0.2112, label=0, decision=MATCH
[2026-06-28 16:48:25] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=angela_extra_09.jpg, score=0.1857, label=0, decision=MATCH
[2026-06-28 16:48:26] PAIR: img1=francisca_extra_03.jpg, img2=20260602_212618.jpg, score=0.1713, label=0, decision=MATCH
[2026-06-28 16:48:27] PAIR: img1=julia_boa_45_esq.jpg, img2=francisca_boa_frontal.jpg, score=0.2049, label=0, decision=MATCH
[2026-06-28 16:48:28] PAIR: img1=abraao_extra_05.jpg, img2=julia_boa_frontal.jpg, score=0.1481, label=0, decision=MATCH
[2026-06-28 16:48:28] PAIR: img1=francisca_extra_03.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.16.jpeg, score=0.1908, label=0, decision=MATCH
[2026-06-28 16:48:29] PAIR: img1=francisca_extra_07.jpg, img2=bia_extra_08.jpeg, score=0.1570, label=0, decision=MATCH
[2026-06-28 16:48:29] PAIR: img1=abraao_extra_06.jpg, img2=bia_moderada_frontal_1m.jpeg, score=0.1449, label=0, decision=MATCH
[2026-06-28 16:48:31] PAIR: img1=junior_extra_02.jpeg, img2=Francisca_boa_45_dir.jpg, score=0.1795, label=0, decision=MATCH
[2026-06-28 16:48:31] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.13 (1).jpeg, img2=francisca_extra_14.jpg, score=0.1549, label=0, decision=MATCH
[2026-06-28 16:48:32] PAIR: img1=alessandra_extra_02.jpeg, img2=20260602_212635.jpg, score=0.2194, label=0, decision=MATCH
[2026-06-28 16:48:33] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=junior_boa_frontal_1m.jpeg, score=0.1417, label=0, decision=MATCH
[2026-06-28 16:48:34] PAIR: img1=20260602_212513.jpg, img2=francisca_baixa_frontal.jpg, score=0.0989, label=0, decision=MATCH
[2026-06-28 16:48:35] PAIR: img1=alessandra_extra_07.jpeg, img2=francisca_baixa_45_dir.jpg, score=0.1261, label=0, decision=MATCH
[2026-06-28 16:48:39] PAIR: img1=20260602_212513.jpg, img2=junior_baixa_frontal_1m.jpeg, score=0.1121, label=0, decision=MATCH
[2026-06-28 16:48:40] PAIR: img1=francisca_extra_08.jpg, img2=junior_boa_45_30cm.jpeg, score=0.1716, label=0, decision=MATCH
[2026-06-28 16:48:41] PAIR: img1=bia_moderada_45_30cm.jpeg, img2=angela_extra_06.jpg, score=0.2266, label=0, decision=MATCH
[2026-06-28 16:48:41] PAIR: img1=20260602_211837.jpg, img2=20260602_212521.jpg, score=0.1628, label=0, decision=MATCH
[2026-06-28 16:48:42] PAIR: img1=francisca_extra_04.jpg, img2=20260602_212709.jpg, score=0.1996, label=0, decision=MATCH
[2026-06-28 16:48:43] PAIR: img1=abraao_baixa_frontal.jpg, img2=20260602_212629.jpg, score=0.2265, label=0, decision=MATCH
[2026-06-28 16:48:43] PAIR: img1=bia_moderada_45_30cm.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.16 (1).jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 16:48:43] PAIR: img1=abraao_baixa_45_dir.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.15 (1).jpeg, score=0.2747, label=0, decision=MATCH
[2026-06-28 16:48:44] PAIR: img1=20260602_212013.jpg, img2=abraao_extra_05.jpg, score=0.2310, label=0, decision=MATCH
[2026-06-28 16:48:44] PAIR: img1=francisca_extra_06.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.14 (1).jpeg, score=0.1169, label=0, decision=MATCH
