============================================================
Biblioteca : basepropr_deepface
Inicio     : 2026-06-29 00:38:11
============================================================
[2026-06-29 00:38:11] INFO: Dataset=BasePropr | Pares=4092
[2026-06-29 00:38:15] PAIR: img1=alessandra_baixa_45_1m.jpeg, img2=alessandra_baixa_45_30cm.jpeg, score=0.0835, label=1, decision=MATCH
[2026-06-29 00:56:48] PAIR: img1=20260602_212513.jpg, img2=20260602_211923.jpg, score=0.7630, label=0, decision=NO_MATCH
[2026-06-29 00:56:48] PAIR: img1=angela_extra_04.jpg, img2=alessandra_extra_04.jpeg, score=0.7141, label=0, decision=NO_MATCH
[2026-06-29 00:56:49] PAIR: img1=alessandra_boa_frontal_1m..jpeg, img2=junior_boa_frontal_30cm.jpeg, score=0.9043, label=0, decision=NO_MATCH
[2026-06-29 00:56:50] PAIR: img1=abraao_extra_07.jpg, img2=junior_moderada_frontal_30cm.jpeg, score=0.9227, label=0, decision=NO_MATCH
[2026-06-29 00:56:51] PAIR: img1=angela_boa_frontal.jpg, img2=bia_boa_45_30cm.jpeg, score=0.9176, label=0, decision=NO_MATCH
[2026-06-29 00:56:51] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.14 (3).jpeg, img2=alessandra_extra_03.jpeg, score=0.7246, label=0, decision=NO_MATCH
[2026-06-29 00:56:52] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.15 (1).jpeg, img2=bia_boa_45_30cm.jpeg, score=0.7682, label=0, decision=NO_MATCH
[2026-06-29 00:56:52] PAIR: img1=abraao_baixa_45_esq.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (6).jpeg, score=0.7027, label=0, decision=NO_MATCH
[2026-06-29 00:56:53] PAIR: img1=20260602_212633.jpg, img2=bia_extra_07.jpeg, score=0.8942, label=0, decision=NO_MATCH
[2026-06-29 00:56:54] PAIR: img1=junior_boa_frontal_30cm.jpeg, img2=francisca_extra_02.jpg, score=0.8869, label=0, decision=NO_MATCH
[2026-06-29 00:56:55] PAIR: img1=alessandra_extra_05.jpeg, img2=bia_extra_03.jpeg, score=0.8244, label=0, decision=NO_MATCH
[2026-06-29 00:56:55] PAIR: img1=francisca_extra_03.jpg, img2=abraao_extra_05.jpg, score=0.8761, label=0, decision=NO_MATCH
[2026-06-29 00:56:55] PAIR: img1=20260602_212035.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (5).jpeg, score=0.7569, label=0, decision=NO_MATCH
[2026-06-29 00:56:56] PAIR: img1=20260602_211805.jpg, img2=junior_baixa_frontal_30cm.jpeg, score=0.9700, label=0, decision=NO_MATCH
[2026-06-29 00:56:56] PAIR: img1=francisca_extra_14.jpg, img2=angela_extra_03.jpg, score=0.9057, label=0, decision=NO_MATCH
[2026-06-29 00:56:57] PAIR: img1=alessandra_moderada_frontal_30cm.jpeg, img2=abraao_extra_07.jpg, score=0.8624, label=0, decision=NO_MATCH
[2026-06-29 00:56:58] PAIR: img1=junior_extra_06.jpeg, img2=willa_extra_09.jpg, score=0.8899, label=0, decision=NO_MATCH
[2026-06-29 00:56:58] PAIR: img1=abraao_boa_frontal.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.15 (1).jpeg, score=0.8049, label=0, decision=NO_MATCH
[2026-06-29 00:56:59] PAIR: img1=alessandra_baixa_45_1m.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.17.jpeg, score=0.7870, label=0, decision=NO_MATCH
[2026-06-29 00:56:59] PAIR: img1=20260602_211917.jpg, img2=bia_extra_06.jpeg, score=0.9140, label=0, decision=NO_MATCH
[2026-06-29 00:57:00] PAIR: img1=abraao_extra_04.jpg, img2=junior_baixa_frontal_30cm.jpeg, score=0.9717, label=0, decision=NO_MATCH
[2026-06-29 00:57:01] PAIR: img1=francisca_extra_04.jpg, img2=20260602_212035.jpg, score=0.9491, label=0, decision=NO_MATCH
[2026-06-29 00:57:01] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.16 (2).jpeg, img2=junior_extra_02.jpeg, score=0.9204, label=0, decision=NO_MATCH
[2026-06-29 00:57:01] PAIR: img1=20260602_211826.jpg, img2=angela_extra_08.jpg, score=0.8454, label=0, decision=NO_MATCH
[2026-06-29 00:57:02] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (3).jpeg, img2=angela_extra_13.jpg, score=0.9164, label=0, decision=NO_MATCH
[2026-06-29 00:57:02] PAIR: img1=francisca_extra_13.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (5).jpeg, score=0.9852, label=0, decision=NO_MATCH
[2026-06-29 00:57:03] PAIR: img1=alessandra_extra_02.jpeg, img2=francisca_extra_01.jpg, score=0.9150, label=0, decision=NO_MATCH
[2026-06-29 00:57:04] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.16.jpeg, img2=junior_extra_07.jpeg, score=0.9146, label=0, decision=NO_MATCH
[2026-06-29 00:57:04] PAIR: img1=julia_boa_45_esq(1).jpg, img2=bia_extra_08.jpeg, score=0.8830, label=0, decision=NO_MATCH
[2026-06-29 00:57:05] PAIR: img1=angela_extra_04.jpg, img2=abraao_extra_10.jpg, score=0.8126, label=0, decision=NO_MATCH
[2026-06-29 00:57:05] PAIR: img1=20260602_212507.jpg, img2=junior_boa_frontal_30cm.jpeg, score=0.9285, label=0, decision=NO_MATCH
[2026-06-29 00:57:06] PAIR: img1=francisca_extra_01.jpg, img2=bia_boa_45_1m..jpeg, score=0.9435, label=0, decision=NO_MATCH
[2026-06-29 00:57:07] PAIR: img1=alessandra_boa_frontal_30cm..jpeg, img2=willa_extra_08.jpg, score=0.8819, label=0, decision=NO_MATCH
[2026-06-29 00:57:07] PAIR: img1=willa_extra_07.jpg, img2=abraao_extra_07.jpg, score=0.8719, label=0, decision=NO_MATCH
[2026-06-29 00:57:08] PAIR: img1=willa_extra_05.jpg, img2=bia_extra_08.jpeg, score=0.9250, label=0, decision=NO_MATCH
[2026-06-29 00:57:09] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.14 (2).jpeg, img2=bia_baixa_45_1m.jpeg, score=0.7793, label=0, decision=NO_MATCH
[2026-06-29 00:57:09] PAIR: img1=abraao_extra_01.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.14 (3).jpeg, score=0.9100, label=0, decision=NO_MATCH
[2026-06-29 00:57:10] PAIR: img1=20260602_211809.jpg, img2=julia_boa_45_esq.jpg, score=0.8261, label=0, decision=NO_MATCH
[2026-06-29 00:57:10] PAIR: img1=bia_extra_07.jpeg, img2=abraao_boa_45_.jpg, score=0.9611, label=0, decision=NO_MATCH
[2026-06-29 00:57:11] PAIR: img1=julia_boa_45_esq.jpg, img2=20260602_212030.jpg, score=0.9311, label=0, decision=NO_MATCH
[2026-06-29 00:57:12] PAIR: img1=junior_moderada_frontal_30cm.jpeg, img2=julia_boa_45_esq(1).jpg, score=0.9650, label=0, decision=NO_MATCH
[2026-06-29 00:57:12] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.16.jpeg, img2=20260602_211823.jpg, score=0.7960, label=0, decision=NO_MATCH
[2026-06-29 00:57:12] PAIR: img1=20260602_212654.jpg, img2=willa_baixa_frontal_30cm.jpg, score=0.8902, label=0, decision=NO_MATCH
[2026-06-29 00:57:13] PAIR: img1=francisca_extra_10.jpg, img2=20260602_212032.jpg, score=0.9512, label=0, decision=NO_MATCH
[2026-06-29 00:57:13] PAIR: img1=bia_extra_07.jpeg, img2=francisca_baixa_45_esq.jpg, score=0.9355, label=0, decision=NO_MATCH
[2026-06-29 00:57:14] PAIR: img1=francisca_extra_03.jpg, img2=bia_extra_03.jpeg, score=0.9607, label=0, decision=NO_MATCH
[2026-06-29 00:57:15] PAIR: img1=junior_baixa_frontal_1m.jpeg, img2=20260602_211820.jpg, score=0.9319, label=0, decision=NO_MATCH
[2026-06-29 00:57:15] PAIR: img1=angela_extra_07.jpg, img2=bia_boa_45_1m..jpeg, score=0.8928, label=0, decision=NO_MATCH
[2026-06-29 00:57:16] PAIR: img1=bia_extra_06.jpeg, img2=abraao_extra_07.jpg, score=0.8527, label=0, decision=NO_MATCH
[2026-06-29 00:57:17] PAIR: img1=junior_extra_07.jpeg, img2=20260602_211923.jpg, score=0.9308, label=0, decision=NO_MATCH
[2026-06-29 00:57:17] PAIR: img1=alessandra_extra_06.jpeg, img2=bia_extra_05.jpeg, score=0.8035, label=0, decision=NO_MATCH
[2026-06-29 00:57:18] PAIR: img1=willa_moderada_frontal_30cm.jpg, img2=alessandra_extra_05.jpeg, score=0.9041, label=0, decision=NO_MATCH
[2026-06-29 00:57:19] PAIR: img1=20260602_212712.jpg, img2=alessandra_extra_02.jpeg, score=0.8688, label=0, decision=NO_MATCH
[2026-06-29 00:57:19] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (1).jpeg, img2=willa_moderada_45_30cm.jpg, score=0.9616, label=0, decision=NO_MATCH
[2026-06-29 00:57:20] PAIR: img1=willa_extra_08.jpg, img2=bia_boa_frontal_30cm..jpeg, score=0.7926, label=0, decision=NO_MATCH
[2026-06-29 00:57:20] PAIR: img1=francisca_extra_10.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.13 (1).jpeg, score=0.9455, label=0, decision=NO_MATCH
[2026-06-29 00:57:21] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18.jpeg, img2=junior_extra_05.jpeg, score=0.8404, label=0, decision=NO_MATCH
[2026-06-29 00:57:21] PAIR: img1=angela_boa_45_esq.jpg, img2=julia_boa_45_esq.jpg, score=0.8635, label=0, decision=NO_MATCH
[2026-06-29 00:57:22] PAIR: img1=alessandra_moderada_frontal_1m.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (2).jpeg, score=0.8468, label=0, decision=NO_MATCH
[2026-06-29 00:57:22] PAIR: img1=alessandra_extra_06.jpeg, img2=abraao_boa_45_.jpg, score=0.9227, label=0, decision=NO_MATCH
[2026-06-29 00:57:23] PAIR: img1=20260602_212621.jpg, img2=angela_extra_03.jpg, score=0.8502, label=0, decision=NO_MATCH
[2026-06-29 00:57:23] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.14 (4).jpeg, img2=junior_extra_07.jpeg, score=0.9004, label=0, decision=NO_MATCH
[2026-06-29 00:57:24] PAIR: img1=junior_extra_05.jpeg, img2=willa_boa_45_30cm.jpg, score=0.9314, label=0, decision=NO_MATCH
[2026-06-29 00:57:24] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.19 (5).jpeg, img2=francisca_baixa_45_esq.jpg, score=0.9254, label=0, decision=NO_MATCH
[2026-06-29 00:57:25] PAIR: img1=julia_boa_45_esq.jpg, img2=alessandra_baixa_45_30cm.jpeg, score=0.8967, label=0, decision=NO_MATCH
[2026-06-29 00:57:26] PAIR: img1=alessandra_boa_frontal_1m..jpeg, img2=bia_baixa_45_1m.jpeg, score=0.8287, label=0, decision=NO_MATCH
[2026-06-29 00:57:26] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=angela_boa_45_esq.jpg, score=0.6147, label=0, decision=NO_MATCH
[2026-06-29 00:57:27] PAIR: img1=julia_boa_frontal.jpg, img2=abraao_boa_frontal.jpg, score=0.7664, label=0, decision=NO_MATCH
[2026-06-29 00:57:27] PAIR: img1=20260602_212712.jpg, img2=francisca_boa_frontal.jpg, score=0.9030, label=0, decision=NO_MATCH
[2026-06-29 00:57:28] PAIR: img1=20260602_212521.jpg, img2=abraao_extra_03.jpg, score=0.8344, label=0, decision=NO_MATCH
[2026-06-29 00:57:28] PAIR: img1=abraao_extra_03.jpg, img2=alessandra_moderada_frontal_1m.jpeg, score=0.8896, label=0, decision=NO_MATCH
[2026-06-29 00:57:29] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.19 (1).jpeg, img2=willa_baixa_45_30cm.jpg, score=0.8925, label=0, decision=NO_MATCH
[2026-06-29 00:57:30] PAIR: img1=abraao_baixo_45_esq.jpg, img2=bia_extra_02.jpeg, score=0.9588, label=0, decision=NO_MATCH
[2026-06-29 00:57:30] PAIR: img1=willa_moderada_frontal_30cm.jpg, img2=abraao_baixa_45_esq.jpg, score=0.8182, label=0, decision=NO_MATCH
[2026-06-29 00:57:31] PAIR: img1=junior_extra_06.jpeg, img2=20260602_212035.jpg, score=0.9548, label=0, decision=NO_MATCH
[2026-06-29 00:57:31] PAIR: img1=junior_moderada_45_1m.jpeg, img2=abraao_extra_04.jpg, score=0.9732, label=0, decision=NO_MATCH
[2026-06-29 00:57:32] PAIR: img1=alessandra_extra_08.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.14 (1).jpeg, score=0.7422, label=0, decision=NO_MATCH
[2026-06-29 00:57:32] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (4).jpeg, img2=junior_extra_07.jpeg, score=0.8848, label=0, decision=NO_MATCH
[2026-06-29 00:57:33] PAIR: img1=angela_boa_frontal.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (2).jpeg, score=0.9547, label=0, decision=NO_MATCH
[2026-06-29 00:57:33] PAIR: img1=20260602_212030.jpg, img2=francisca_extra_13.jpg, score=0.9853, label=0, decision=NO_MATCH
[2026-06-29 00:57:34] PAIR: img1=20260602_212726.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.8443, label=0, decision=NO_MATCH
[2026-06-29 00:57:34] PAIR: img1=francisca_extra_02.jpg, img2=junior_baixa_frontal_1m.jpeg, score=0.8339, label=0, decision=NO_MATCH
[2026-06-29 00:57:35] PAIR: img1=francisca_extra_02.jpg, img2=20260602_212732.jpg, score=0.9485, label=0, decision=NO_MATCH
[2026-06-29 00:57:35] PAIR: img1=willa_extra_03.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.13 (1).jpeg, score=0.8752, label=0, decision=NO_MATCH
[2026-06-29 00:57:36] PAIR: img1=20260602_212631.jpg, img2=junior_extra_08.jpeg, score=0.9213, label=0, decision=NO_MATCH
[2026-06-29 00:57:37] PAIR: img1=bia_extra_01.jpeg, img2=junior_extra_03.jpeg, score=0.8157, label=0, decision=NO_MATCH
[2026-06-29 00:57:37] PAIR: img1=francisca_extra_13.jpg, img2=20260602_212418.jpg, score=0.8879, label=0, decision=NO_MATCH
[2026-06-29 00:57:38] PAIR: img1=20260602_211812.jpg, img2=bia_boa_frontal_30cm..jpeg, score=0.7978, label=0, decision=NO_MATCH
[2026-06-29 00:57:38] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (1).jpeg, img2=20260602_212635.jpg, score=0.8888, label=0, decision=NO_MATCH
[2026-06-29 00:57:39] PAIR: img1=20260602_212732.jpg, img2=20260602_212418.jpg, score=0.8584, label=0, decision=NO_MATCH
[2026-06-29 00:57:39] PAIR: img1=abraao_extra_01.jpg, img2=francisca_extra_07.jpg, score=0.8597, label=0, decision=NO_MATCH
[2026-06-29 00:57:40] PAIR: img1=bia_moderada_frontal_1m.jpeg, img2=francisca_extra_06.jpg, score=0.9582, label=0, decision=NO_MATCH
[2026-06-29 00:57:40] PAIR: img1=julia_boa_45_esq(1).jpg, img2=20260602_211917.jpg, score=0.8642, label=0, decision=NO_MATCH
[2026-06-29 00:57:41] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.15.jpeg, img2=20260602_211917.jpg, score=0.7757, label=0, decision=NO_MATCH
[2026-06-29 00:57:41] PAIR: img1=20260602_212704.jpg, img2=francisca_extra_03.jpg, score=0.9139, label=0, decision=NO_MATCH
[2026-06-29 00:57:42] PAIR: img1=bia_boa_frontal_1m..jpeg, img2=abraao_extra_04.jpg, score=0.9144, label=0, decision=NO_MATCH
[2026-06-29 00:57:42] PAIR: img1=abraao_boa_45_dir.jpg, img2=20260602_211826.jpg, score=0.7494, label=0, decision=NO_MATCH
[2026-06-29 00:57:43] PAIR: img1=bia_extra_01.jpeg, img2=julia_boa_frontal.jpg, score=0.9530, label=0, decision=NO_MATCH
[2026-06-29 00:57:43] PAIR: img1=20260602_211814.jpg, img2=francisca_extra_01.jpg, score=0.9796, label=0, decision=NO_MATCH
[2026-06-29 00:57:44] PAIR: img1=francisca_extra_06.jpg, img2=bia_boa_45_30cm.jpeg, score=0.9371, label=0, decision=NO_MATCH
[2026-06-29 00:57:45] PAIR: img1=francisca_extra_13.jpg, img2=alessandra_boa_45_1m..jpeg, score=0.9214, label=0, decision=NO_MATCH
[2026-06-29 00:57:45] PAIR: img1=francisca_baixa_45_dir.jpg, img2=alessandra_moderada_45_30cm.jpeg, score=0.8904, label=0, decision=NO_MATCH
[2026-06-29 00:57:46] PAIR: img1=francisca_extra_10.jpg, img2=angela_boa_45_dir.jpg, score=0.7425, label=0, decision=NO_MATCH
[2026-06-29 00:57:47] PAIR: img1=alessandra_extra_08.jpeg, img2=francisca_extra_10.jpg, score=0.9284, label=0, decision=NO_MATCH
[2026-06-29 00:57:47] PAIR: img1=20260602_212631.jpg, img2=junior_baixa_45_30cm.jpeg, score=0.9641, label=0, decision=NO_MATCH
[2026-06-29 00:57:48] PAIR: img1=francisca_baixa_frontal.jpg, img2=20260602_212625.jpg, score=0.9250, label=0, decision=NO_MATCH
[2026-06-29 00:57:48] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.13.jpeg, img2=julia_boa_frontal.jpg, score=0.9194, label=0, decision=NO_MATCH
[2026-06-29 00:57:49] PAIR: img1=alessandra_boa_45_1m..jpeg, img2=angela_extra_13.jpg, score=0.8190, label=0, decision=NO_MATCH
[2026-06-29 00:57:49] PAIR: img1=francisca_extra_02.jpg, img2=abraao_baixo_45_esq.jpg, score=0.8684, label=0, decision=NO_MATCH
[2026-06-29 00:57:50] PAIR: img1=20260602_212030.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (3).jpeg, score=0.7745, label=0, decision=NO_MATCH
[2026-06-29 00:57:50] PAIR: img1=willa_extra_09.jpg, img2=bia_extra_05.jpeg, score=0.9102, label=0, decision=NO_MATCH
[2026-06-29 00:57:51] PAIR: img1=20260602_212704.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.8896, label=0, decision=NO_MATCH
[2026-06-29 00:57:51] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (2).jpeg, img2=francisca_extra_15.jpg, score=0.9742, label=0, decision=NO_MATCH
[2026-06-29 00:57:52] PAIR: img1=alessandra_boa_frontal_1m..jpeg, img2=abraao_boa_frontal.jpg, score=0.8526, label=0, decision=NO_MATCH
[2026-06-29 00:57:52] PAIR: img1=francisca_boa_frontal.jpg, img2=abraao_extra_01.jpg, score=0.9418, label=0, decision=NO_MATCH
[2026-06-29 00:57:53] PAIR: img1=angela_baixa_frontal.jpg, img2=20260602_211823.jpg, score=0.8791, label=0, decision=NO_MATCH
[2026-06-29 00:57:53] PAIR: img1=alessandra_extra_07.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (1).jpeg, score=0.8147, label=0, decision=NO_MATCH
[2026-06-29 00:57:54] PAIR: img1=willa_extra_02.jpg, img2=20260602_212621.jpg, score=0.9515, label=0, decision=NO_MATCH
[2026-06-29 00:57:54] PAIR: img1=bia_extra_02.jpeg, img2=francisca_extra_09.jpg, score=0.9628, label=0, decision=NO_MATCH
[2026-06-29 00:57:55] PAIR: img1=abraao_extra_02.jpg, img2=bia_moderada_frontal_1m.jpeg, score=0.9028, label=0, decision=NO_MATCH
[2026-06-29 00:57:56] PAIR: img1=bia_baixa_frontal_30cm.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (1).jpeg, score=0.6232, label=0, decision=NO_MATCH
[2026-06-29 00:57:56] PAIR: img1=bia_extra_01.jpeg, img2=angela_boa_45_esq.jpg, score=0.8258, label=0, decision=NO_MATCH
[2026-06-29 00:57:57] PAIR: img1=abraao_boa_45_dir.jpg, img2=alessandra_extra_02.jpeg, score=0.8431, label=0, decision=NO_MATCH
[2026-06-29 00:57:57] PAIR: img1=willa_extra_07.jpg, img2=francisca_baixa_frontal.jpg, score=0.8958, label=0, decision=NO_MATCH
[2026-06-29 00:57:58] PAIR: img1=20260602_212724.jpg, img2=francisca_extra_03.jpg, score=0.8537, label=0, decision=NO_MATCH
[2026-06-29 00:57:58] PAIR: img1=20260602_212016.jpg, img2=willa_extra_07.jpg, score=0.8854, label=0, decision=NO_MATCH
[2026-06-29 00:57:59] PAIR: img1=abraao_extra_07.jpg, img2=alessandra_extra_03.jpeg, score=0.8074, label=0, decision=NO_MATCH
[2026-06-29 00:57:59] PAIR: img1=20260602_212418.jpg, img2=francisca_baixa_45_esq.jpg, score=0.7740, label=0, decision=NO_MATCH
[2026-06-29 00:58:00] PAIR: img1=bia_extra_01.jpeg, img2=alessandra_moderada_frontal_1m.jpeg, score=0.8051, label=0, decision=NO_MATCH
[2026-06-29 00:58:01] PAIR: img1=alessandra_extra_08.jpeg, img2=angela_extra_11.jpg, score=0.7832, label=0, decision=NO_MATCH
[2026-06-29 00:58:01] PAIR: img1=20260602_212631.jpg, img2=francisca_extra_14.jpg, score=0.9093, label=0, decision=NO_MATCH
[2026-06-29 00:58:02] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.13.jpeg, img2=20260602_212740.jpg, score=0.8908, label=0, decision=NO_MATCH
[2026-06-29 00:58:02] PAIR: img1=junior_extra_03.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.15.jpeg, score=0.9214, label=0, decision=NO_MATCH
[2026-06-29 00:58:03] PAIR: img1=abraao_extra_04.jpg, img2=angela_extra_08.jpg, score=0.8393, label=0, decision=NO_MATCH
[2026-06-29 00:58:03] PAIR: img1=20260602_212724.jpg, img2=francisca_extra_13.jpg, score=0.9125, label=0, decision=NO_MATCH
[2026-06-29 00:58:04] PAIR: img1=alessandra_baixa_frontal_1m.jpeg, img2=20260602_212709.jpg, score=0.9115, label=0, decision=NO_MATCH
[2026-06-29 00:58:05] PAIR: img1=francisca_baixa_frontal.jpg, img2=junior_extra_05.jpeg, score=0.9009, label=0, decision=NO_MATCH
[2026-06-29 00:58:05] PAIR: img1=20260602_212035.jpg, img2=alessandra_moderada_45_30cm.jpeg, score=0.8827, label=0, decision=NO_MATCH
[2026-06-29 00:58:06] PAIR: img1=20260602_212621.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.14 (4).jpeg, score=0.9187, label=0, decision=NO_MATCH
[2026-06-29 00:58:06] PAIR: img1=20260602_212030.jpg, img2=junior_extra_08.jpeg, score=0.8715, label=0, decision=NO_MATCH
[2026-06-29 00:58:07] PAIR: img1=20260602_212633.jpg, img2=alessandra_extra_01.jpeg, score=0.9221, label=0, decision=NO_MATCH
[2026-06-29 00:58:07] PAIR: img1=20260602_211845.jpg, img2=angela_extra_09.jpg, score=0.8676, label=0, decision=NO_MATCH
[2026-06-29 00:58:08] PAIR: img1=20260602_212618.jpg, img2=abraao_extra_01.jpg, score=0.8280, label=0, decision=NO_MATCH
[2026-06-29 00:58:08] PAIR: img1=angela_extra_12.jpg, img2=Francisca_boa_45_dir.jpg, score=0.8264, label=0, decision=NO_MATCH
[2026-06-29 00:58:09] PAIR: img1=20260602_211812.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.14.jpeg, score=0.5654, label=0, decision=NO_MATCH
[2026-06-29 00:58:09] PAIR: img1=abraao_baixo_45_esq.jpg, img2=20260602_212629.jpg, score=0.7651, label=0, decision=NO_MATCH
[2026-06-29 00:58:10] PAIR: img1=julia_boa_45_esq(1).jpg, img2=francisca_extra_03.jpg, score=0.9104, label=0, decision=NO_MATCH
[2026-06-29 00:58:10] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.17 (1).jpeg, img2=20260602_212635.jpg, score=0.8774, label=0, decision=NO_MATCH
[2026-06-29 00:58:11] PAIR: img1=20260602_212629.jpg, img2=20260602_211920.jpg, score=0.8786, label=0, decision=NO_MATCH
[2026-06-29 00:58:11] PAIR: img1=bia_boa_45_1m..jpeg, img2=20260602_211812.jpg, score=0.8251, label=0, decision=NO_MATCH
[2026-06-29 00:58:12] PAIR: img1=francisca_extra_05.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (4).jpeg, score=0.9733, label=0, decision=NO_MATCH
[2026-06-29 00:58:12] PAIR: img1=20260602_211805.jpg, img2=francisca_extra_04.jpg, score=0.9727, label=0, decision=NO_MATCH
[2026-06-29 00:58:13] PAIR: img1=francisca_boa_45_esq.jpg, img2=20260602_212732.jpg, score=0.9198, label=0, decision=NO_MATCH
[2026-06-29 00:58:13] PAIR: img1=20260602_211917.jpg, img2=20260602_212709.jpg, score=0.9151, label=0, decision=NO_MATCH
[2026-06-29 00:58:14] PAIR: img1=20260602_211920.jpg, img2=willa_extra_07.jpg, score=0.8795, label=0, decision=NO_MATCH
[2026-06-29 00:58:14] PAIR: img1=junior_boa_frontal_30cm.jpeg, img2=bia_moderada_frontal_1m.jpeg, score=0.7641, label=0, decision=NO_MATCH
[2026-06-29 00:58:15] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.19 (6).jpeg, img2=bia_extra_06.jpeg, score=0.7011, label=0, decision=NO_MATCH
[2026-06-29 00:58:16] PAIR: img1=alessandra_extra_08.jpeg, img2=junior_extra_05.jpeg, score=0.7473, label=0, decision=NO_MATCH
[2026-06-29 00:58:16] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.17 (1).jpeg, img2=angela_baixa_45_esq.jpg, score=0.8454, label=0, decision=NO_MATCH
[2026-06-29 00:58:17] PAIR: img1=angela_extra_13.jpg, img2=20260602_211913.jpg, score=0.9302, label=0, decision=NO_MATCH
[2026-06-29 00:58:17] PAIR: img1=abraao_baixo_45_esq.jpg, img2=julia_boa_45_esq(1).jpg, score=0.7501, label=0, decision=NO_MATCH
[2026-06-29 00:58:18] PAIR: img1=20260602_212629.jpg, img2=alessandra_extra_06.jpeg, score=0.8889, label=0, decision=NO_MATCH
[2026-06-29 00:58:18] PAIR: img1=angela_extra_10.jpg, img2=abraao_extra_02.jpg, score=0.7416, label=0, decision=NO_MATCH
[2026-06-29 00:58:19] PAIR: img1=junior_baixa_frontal_1m.jpeg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (6).jpeg, score=0.8982, label=0, decision=NO_MATCH
[2026-06-29 00:58:20] PAIR: img1=junior_extra_05.jpeg, img2=20260602_211913.jpg, score=0.9398, label=0, decision=NO_MATCH
[2026-06-29 00:58:20] PAIR: img1=20260602_212621.jpg, img2=20260602_212030.jpg, score=0.9557, label=0, decision=NO_MATCH
[2026-06-29 00:58:21] PAIR: img1=abraao_extra_03.jpg, img2=bia_boa_frontal_30cm..jpeg, score=0.9371, label=0, decision=NO_MATCH
[2026-06-29 00:58:22] PAIR: img1=abraao_baixo_45_esq.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.19 (3).jpeg, score=0.8395, label=0, decision=NO_MATCH
[2026-06-29 00:58:22] PAIR: img1=abraao_boa_45_dir.jpg, img2=20260602_212704.jpg, score=0.8004, label=0, decision=NO_MATCH
[2026-06-29 00:58:23] PAIR: img1=alessandra_extra_03.jpeg, img2=20260602_212431.jpg, score=0.8379, label=0, decision=NO_MATCH
[2026-06-29 00:58:24] PAIR: img1=francisca_extra_06.jpg, img2=junior_extra_06.jpeg, score=0.9006, label=0, decision=NO_MATCH
[2026-06-29 00:58:25] PAIR: img1=angela_extra_11.jpg, img2=bia_extra_06.jpeg, score=0.8600, label=0, decision=NO_MATCH
[2026-06-29 00:58:25] PAIR: img1=20260602_212521.jpg, img2=angela_boa_frontal.jpg, score=0.7787, label=0, decision=NO_MATCH
[2026-06-29 00:58:26] PAIR: img1=abraao_extra_01.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.17 (1).jpeg, score=0.8997, label=0, decision=NO_MATCH
